,video_name,tag
2088,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_1800-3550_Clear_3.mp4,Clear
2089,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_10333-12083_Clear_5.mp4,Clear
2090,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_15833-17583_Clear_6.mp4,Clear
2091,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_22300-24050_Clear_8.mp4,Clear
2092,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_17233-18983_Clear_7.mp4,Clear
2093,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_31867-33617_Clear_10.mp4,Clear
2094,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_39567-41317_Clear_11.mp4,Clear
2095,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_39567-41317_Clear_12.mp4,Clear
2096,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_47467-49217_Clear_13.mp4,Clear
2097,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_49500-51250_Clear_14.mp4,Clear
2098,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Imperial Hbf - Hickstead - 1.45m - 28.07.2023.mp4_60833-62583_Clear_16.mp4,Clear
2099,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_2300-4050_Clear_3.mp4,Clear
2100,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_9933-11683_Clear_4.mp4,Clear
2101,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_14733-16483_Clear_5.mp4,Clear
2102,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_20533-22283_Clear_7.mp4,Clear
2103,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_22000-23750_Clear_8.mp4,Clear
2104,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_34900-36650_Clear_10.mp4,Clear
2105,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_49667-51417_Clear_12.mp4,Clear
2106,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_57267-59017_Clear_13.mp4,Clear
2107,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_62033-63783_Clear_15.mp4,Clear
2108,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_62033-63783_Clear_14.mp4,Clear
2109,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_72767-74517_Clear_17.mp4,Clear
2110,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Hickstead - 1.45m - 27.07.2023.mp4_72767-74517_Clear_18.mp4,Clear
2111,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_8833-10583_Clear_4.mp4,Clear
2112,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_16833-18583_Clear_5.mp4,Clear
2113,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_16867-18617_Clear_6.mp4,Clear
2114,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_21067-22817_Clear_7.mp4,Clear
2115,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_27867-29617_Clear_9.mp4,Clear
2116,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_37767-39517_Clear_10.mp4,Clear
2117,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_42533-44283_Clear_11.mp4,Clear
2118,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_47267-49017_Clear_12.mp4,Clear
2119,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_47267-49017_Clear_13.mp4,Clear
2120,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_58333-60083_Clear_14.mp4,Clear
2121,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_59867-61617_Clear_15.mp4,Clear
2122,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_66500-68250_Clear_17.mp4,Clear
2123,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_75067-76817_Clear_18.mp4,Clear
2124,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 09.04.2023.mp4_75067-76817_Clear_19.mp4,Clear
2125,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_13567-15317_Clear_5.mp4,Clear
2126,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_7200-8950_Clear_4.mp4,Clear
2127,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_13633-15383_Clear_6.mp4,Clear
2128,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_18333-20083_Clear_7.mp4,Clear
2129,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_19633-21383_Clear_8.mp4,Clear
2130,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_34367-36117_Clear_10.mp4,Clear
2131,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_41267-43017_Clear_11.mp4,Clear
2132,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_47233-48983_Clear_12.mp4,Clear
2133,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_52633-54383_Clear_13.mp4,Clear
2134,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_52633-54383_Clear_14.mp4,Clear
2135,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_61367-63117_Clear_15.mp4,Clear
2136,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_62767-64517_Clear_16.mp4,Clear
2137,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_67600-69350_Clear_17.mp4,Clear
2138,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 07.04.2023.mp4_67600-69350_Clear_18.mp4,Clear
2139,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_7467-9217_Clear_4.mp4,Clear
2140,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_15433-17183_Clear_5.mp4,Clear
2141,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_21467-23217_Clear_6.mp4,Clear
2142,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_21467-23217_Clear_7.mp4,Clear
2143,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_29533-31283_Clear_8.mp4,Clear
2144,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_31100-32850_Clear_9.mp4,Clear
2145,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_41033-42783_Clear_11.mp4,Clear
2146,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_35300-37050_Clear_10.mp4,Clear
2147,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_41067-42817_Clear_12.mp4,Clear
2148,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_48500-50250_Clear_13.mp4,Clear
2149,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_49933-51683_Clear_14.mp4,Clear
2150,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_57600-59350_Clear_15.mp4,Clear
2151,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_69900-71650_Clear_17.mp4,Clear
2152,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.45m - 07.04.2023.mp4_74600-76350_Clear_18.mp4,Clear
2153,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.30m - 06.04.2023.mp4_2167-3917_Clear_3.mp4,Clear
2154,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.30m - 06.04.2023.mp4_27867-29617_Clear_5.mp4,Clear
2155,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.30m - 06.04.2023.mp4_33767-35517_Clear_6.mp4,Clear
2156,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.30m - 06.04.2023.mp4_43700-45450_Clear_9.mp4,Clear
2157,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.30m - 06.04.2023.mp4_48433-50183_Clear_10.mp4,Clear
2158,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.30m - 06.04.2023.mp4_59333-61083_Clear_11.mp4,Clear
2159,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.30m - 06.04.2023.mp4_63467-65217_Clear_12.mp4,Clear
2160,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.30m - 06.04.2023.mp4_75967-77717_Clear_15.mp4,Clear
2161,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.30m - 06.04.2023.mp4_82300-84050_Clear_17.mp4,Clear
2162,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_2433-4183_Clear_3.mp4,Clear
2163,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_7733-9483_Clear_4.mp4,Clear
2164,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_16267-18017_Clear_5.mp4,Clear
2165,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_25000-26750_Clear_6.mp4,Clear
2166,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_28533-30283_Clear_7.mp4,Clear
2167,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_28500-30250_Clear_8.mp4,Clear
2168,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_35367-37117_Clear_9.mp4,Clear
2169,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_36733-38483_Clear_10.mp4,Clear
2170,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_45900-47650_Clear_11.mp4,Clear
2171,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_45900-47650_Clear_12.mp4,Clear
2172,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_54900-56650_Clear_13.mp4,Clear
2173,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_60333-62083_Clear_15.mp4,Clear
2174,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.35m - 07.04.2023.mp4_68667-70417_Clear_17.mp4,Clear
2175,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.40m - 09.04.2023.mp4_1733-3483_Clear_3.mp4,Clear
2176,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.40m - 09.04.2023.mp4_8800-10550_Clear_4.mp4,Clear
2177,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.40m - 09.04.2023.mp4_14200-15950_Clear_5.mp4,Clear
2178,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.40m - 09.04.2023.mp4_27633-29383_Clear_7.mp4,Clear
2179,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.40m - 09.04.2023.mp4_23000-24750_Clear_6.mp4,Clear
2180,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.40m - 09.04.2023.mp4_46467-48217_Clear_10.mp4,Clear
2181,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.40m - 09.04.2023.mp4_46433-48183_Clear_11.mp4,Clear
2182,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Oliva - 1.40m - 09.04.2023.mp4_52700-54450_Clear_12.mp4,Clear
2183,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023 Jumpoff.mp4_7033-8783_Clear_4.mp4,Clear
2184,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023 Jumpoff.mp4_13333-15083_Clear_5.mp4,Clear
2185,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023 Jumpoff.mp4_17367-19117_Clear_7.mp4,Clear
2186,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023 Jumpoff.mp4_24700-26450_Clear_8.mp4,Clear
2187,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023 Jumpoff.mp4_26067-27817_Clear_9.mp4,Clear
2188,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023 Jumpoff.mp4_34733-36483_Clear_10.mp4,Clear
2189,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_1700-3450_Clear_3.mp4,Clear
2190,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_7033-8783_Clear_4.mp4,Clear
2191,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_13467-15217_Clear_5.mp4,Clear
2192,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_17633-19383_Clear_6.mp4,Clear
2193,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_35633-37383_Clear_10.mp4,Clear
2194,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_38767-40517_Clear_12.mp4,Clear
2195,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_48200-49950_Clear_14.mp4,Clear
2196,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_38800-40550_Clear_13.mp4,Clear
2197,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_49533-51283_Clear_15.mp4,Clear
2198,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_53033-54783_Clear_16.mp4,Clear
2199,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_58400-60150_Clear_17.mp4,Clear
2200,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_65367-67117_Clear_18.mp4,Clear
2201,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.45m - 08.04.2023.mp4_65367-67117_Clear_19.mp4,Clear
2202,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 06.04.2023.mp4_1067-2817_Clear_3.mp4,Clear
2203,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 06.04.2023.mp4_15200-16950_Clear_5.mp4,Clear
2204,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 06.04.2023.mp4_26167-27917_Clear_9.mp4,Clear
2205,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 06.04.2023.mp4_43033-44783_Clear_12.mp4,Clear
2206,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 06.04.2023.mp4_61067-62817_Clear_15.mp4,Clear
2207,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 06.04.2023.mp4_71100-72850_Clear_16.mp4,Clear
2208,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 06.04.2023.mp4_72467-74217_Clear_17.mp4,Clear
2209,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 06.04.2023.mp4_78333-80083_Clear_18.mp4,Clear
2210,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Guestlist - Oliva - 1.40m - 06.04.2023.mp4_89633-91383_Clear_19.mp4,Clear
2211,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_4633-6383_Clear_3.mp4,Clear
2212,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_10683-12433_Clear_4.mp4,Clear
2213,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_15467-17217_Clear_5.mp4,Clear
2214,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_23300-25050_Clear_6.mp4,Clear
2215,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_28583-30333_Clear_8.mp4,Clear
2216,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_30067-31817_Clear_9.mp4,Clear
2217,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_34333-36083_Clear_10.mp4,Clear
2218,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_40383-42133_Clear_11.mp4,Clear
2219,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_48633-50383_Clear_12.mp4,Clear
2220,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_48600-50350_Clear_13.mp4,Clear
2221,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_53283-55033_Clear_14.mp4,Clear
2222,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Oliva - 1.50m - 16.04.2023.mp4_54817-56567_Clear_15.mp4,Clear
